locality_identifier,household_identifier,health_expenditures_base,age_hh,age_sp,educ_hh,educ_sp,hospital_base,health_expenditures_end,hospital_end,eligible,enrolled,treatment,poverty_index,female_hh,indigenous,hhsize,dirtfloor,bathroom,land,hospital_distance
11,6209,11.271497,46,45,0,0,0,4.5229902,0,1,1,1,47.565689,0,1,6,1,0,0,102.1078738382807
11,6210,13.114062,47,37,0,0,0,13.885077,0,1,1,1,50.049461,0,1,5,1,0,0,102.1078738382807
11,6211,13.15364,23,22,4,3,0,.70416278,0,1,1,1,43.122101,0,1,4,1,0,0,102.1078738382807
11,6212,10.215522,47,35,4,0,0,9.4288816,0,1,1,1,45.710972,0,1,7,1,1,0,102.1078738382807
11,6528,20.231438,30,27,3,6,,43.852844,,0,0,0,71.406494,0,0,3,1,1,0,30.33839597234041
11,6529,25.884018,55,50,5,5,,39.517433,,0,0,0,85.316849,0,0,2,1,0,7,30.33839597234041
11,6530,28.678593,32,41,5,2,,28.690567,,0,0,0,76.043274,0,0,2,0,0,2,30.33839597234041
11,6531,19.250399,36,35,3,3,,18.822384,,0,0,0,70.94281,0,0,4,1,0,2,30.33839597234041
11,6535,18.26569,36,39,0,2,,28.951986,,0,0,0,63.987637,0,0,4,1,0,1,30.33839597234041
11,6536,17.926477,36,36,3,3,,21.705093,,0,0,0,60.510048,0,0,6,0,1,1,30.33839597234041
11,6537,18.221731,42,32,2,2,0,10.898942,0,1,1,1,55.766071,0,0,4,1,0,0,30.33839597234041
11,6539,15.828965,36,34,4,6,1,20.685841,0,1,1,1,50.604404,0,0,5,1,0,0,30.33839597234041
11,6541,29.467813,68,41,4,2,,18.986658,,0,0,0,72.102013,1,0,2,0,0,1,30.33839597234041
11,6543,16.0578,34,32,0,6,,9.4059982,,0,0,0,63.523956,0,0,6,0,0,0,30.33839597234041
11,6544,16.011295,37,36,4,2,0,.95327204,0,1,1,1,56.723339,0,0,5,1,0,0,30.33839597234041
11,6547,23.463516,64,57,0,0,,25.814447,,0,0,0,72.642967,0,0,4,0,0,6,30.33839597234041
11,6548,29.426594,44,41,4,2,,33.618244,,0,0,0,72.256569,0,0,2,0,0,1,30.33839597234041
11,6549,24.753168,54,52,3,3,,30.209883,,0,0,0,68.160744,0,0,2,1,0,1,30.33839597234041
11,6551,16.704296,57,55,0,0,,23.30826,,0,0,0,65.649147,0,0,7,0,1,2,30.33839597234041
11,6552,20.140532,24,27,9,5,,11.854775,,0,0,0,63.446678,0,0,4,0,1,0,30.33839597234041
11,6553,26.319056,72,67,0,0,,33.914398,,0,0,0,64.605873,0,0,2,0,0,0,30.33839597234041
11,6555,20.032064,30,22,3,0,,19.580976,,0,0,0,61.514683,0,0,4,0,0,0,30.33839597234041
11,6556,17.778984,40,37,4,6,,31.314754,,0,0,0,73.647606,0,0,6,0,0,0,30.33839597234041
11,6557,25.285374,60,41,0,2,,51.14864,,0,0,0,61.205563,0,0,4,0,0,2,30.33839597234041
11,6559,19.447332,50,50,0,0,,59.997074,,0,0,0,62.055641,0,0,4,1,0,1,30.33839597234041
11,6561,31.480574,57,41,0,2,,90.837761,,0,0,0,76.506958,0,0,1,0,1,1,30.33839597234041
11,6564,14.621012,53,44,0,0,0,11.996484,0,1,1,1,56.646057,0,0,6,1,0,2,30.33839597234041
11,6591,20.3547,60,58,0,0,0,30.61153,0,1,1,1,57.187016,0,1,2,1,0,1,143.320713599146
11,6593,6.4417753,47,43,3,1,0,7.2532663,1,1,1,1,50.386398,0,1,9,1,1,0,143.320713599146
11,6595,20.177872,62,45,0,0,0,18.211386,0,1,1,1,53.863987,0,1,2,1,0,0,143.320713599146
11,6596,9.8993912,28,22,9,9,1,10.371009,0,1,1,1,40.417309,0,1,6,1,1,0,143.320713599146
11,6597,16.899426,67,41,0,2,,17.399693,,0,0,0,65.417313,1,1,5,1,0,0,143.320713599146
11,6598,17.290827,57,56,4,0,0,16.480499,1,1,1,1,46.522411,0,1,4,1,1,0,143.320713599146
11,6599,8.381938,28,29,2,6,0,11.993621,0,1,1,1,34.544048,0,1,7,1,1,0,143.320713599146
11,6601,19.383526,62,41,1,2,0,4.4599066,0,1,1,1,48.608963,1,1,4,1,1,1,143.320713599146
11,6602,14.427583,28,24,6,4,0,3.8860772,0,1,1,1,47.565689,0,0,5,1,0,0,143.320713599146
11,6603,7.8957319,18,16,6,5,0,6.3089714,0,1,1,1,44.744976,0,1,6,1,0,0,143.320713599146
11,6604,12.771363,34,30,2,0,0,9.5573778,0,1,1,1,41.421947,0,1,5,1,0,0,143.320713599146
11,6609,6.436862,39,37,0,3,0,.44481295,0,1,1,1,33.153015,0,1,8,1,0,0,143.320713599146
11,6610,17.75985,65,52,1,0,0,7.4537725,1,1,1,1,46.599689,0,1,4,1,0,3,143.320713599146
11,6611,7.5653715,41,37,1,5,0,1.1109097,0,1,1,1,35.703247,0,1,8,1,0,0,143.320713599146
11,6613,14.194251,45,43,1,0,0,12.512538,0,1,1,1,53.374805,0,1,5,1,0,0,143.320713599146
11,6614,14.532084,46,41,1,4,0,29.270451,0,1,1,1,52.086552,0,1,5,1,1,0,143.320713599146
11,6616,16.462904,56,46,0,2,0,4.9729509,0,1,1,1,51.802937,0,1,4,1,0,3,143.320713599146
11,6617,12.580249,26,30,3,5,0,.54130858,0,1,1,1,57.496136,0,1,5,1,0,3,143.320713599146
11,11627,15.723554,48,44,3,2,0,.78044909,0,1,1,1,55.280781,0,0,7,0,0,1,104.7451295027394
11,11628,14.849524,26,30,3,6,0,1.5179579,0,1,1,1,40.803711,0,0,5,1,0,1,104.7451295027394
11,11629,17.120579,58,58,3,3,,9.5885906,,0,0,0,60.819164,0,0,8,0,1,10,104.7451295027394
11,11630,16.30228,60,58,1,0,0,.48627871,0,1,1,1,56.761978,0,0,7,0,0,1,104.7451295027394
11,11631,18.172243,47,46,3,2,,16.740608,,0,0,0,59.62133,0,0,5,1,0,1,104.7451295027394
11,11636,16.93862,28,23,2,3,0,1.8598549,1,1,1,1,43.585781,0,0,5,0,0,0,104.7451295027394
11,11638,23.187174,53,41,2,2,,11.321064,,0,0,0,67.671303,1,0,5,0,1,1,104.7451295027394
11,11639,24.226042,27,24,12,9,,13.451724,,0,0,0,69.242661,0,0,4,0,1,0,104.7451295027394
11,11644,19.532347,30,25,6,2,0,3.2266104,0,1,1,1,55.486862,0,0,4,0,0,1,104.7451295027394
11,11647,18.469423,42,38,2,1,,10.420649,,0,0,0,60.973724,0,0,6,0,1,1,104.7451295027394
11,11649,15.803614,41,39,4,2,0,6.7538166,0,1,1,1,55.061825,0,0,7,0,1,3,104.7451295027394
11,11652,15.506252,32,26,4,3,0,0,0,1,1,1,47.604328,0,0,6,0,0,0,104.7451295027394
11,11653,14.80711,27,26,3,2,0,2.0055182,0,1,1,1,48.299847,0,0,5,1,1,0,104.7451295027394
11,11654,16.882259,28,25,3,3,0,6.7542763,0,1,1,1,51.777435,0,0,4,1,1,0,104.7451295027394
11,11656,16.677151,37,36,2,12,0,2.2822878,0,1,1,1,53.941269,0,0,5,1,1,0,104.7451295027394
11,15512,19.839178,43,33,1,6,,16.402666,,0,0,0,69.860893,0,0,5,0,0,0,32.4143008479353
11,15516,21.646864,69,41,2,2,1,6.6199903,0,1,1,1,53.09119,1,0,4,1,0,0,32.4143008479353
11,15526,20.276434,47,28,5,6,,20.049206,,0,0,0,67.619781,0,0,5,0,1,1,32.4143008479353
11,15527,18.526512,28,27,6,6,,24.962893,,0,0,0,72.952087,0,0,5,0,1,0,32.4143008479353
11,15528,25.504045,57,48,3,0,,27.414669,,0,0,0,79.598145,0,0,3,0,1,0,32.4143008479353
11,15529,11.656726,34,36,6,6,0,10.704749,0,1,1,1,55.486862,0,0,7,1,0,0,32.4143008479353
11,15533,13.73416,61,41,0,2,0,3.371465,0,1,1,1,41.035549,0,0,9,0,0,0,32.4143008479353
11,15536,21.155693,49,44,6,6,,21.903309,,0,0,0,81.761978,0,0,5,0,1,1,32.4143008479353
11,15537,12.517112,51,43,2,2,,11.596954,,0,0,0,61.978363,0,0,9,0,0,0,32.4143008479353
11,15539,27.593805,56,41,6,2,,16.829613,,0,0,0,60.819164,0,0,2,1,1,0,32.4143008479353
11,15543,20.09494,37,36,6,9,,45.769684,,0,0,0,83.230293,0,0,5,0,1,1,32.4143008479353
11,15548,25.324259,49,47,2,3,,31.846073,,0,0,0,74.806801,0,0,3,0,1,1,32.4143008479353
11,15549,18.812,34,35,6,6,0,12.141162,0,1,1,1,56.723339,0,0,5,0,1,1,32.4143008479353
11,15551,14.613055,49,37,3,3,,17.029774,,0,0,0,81.37558,0,0,8,0,0,2,32.4143008479353
11,15554,16.427164,58,54,2,4,0,2.9972718,0,1,1,1,48.686245,0,0,7,0,1,0,32.4143008479353
12,14585,8.951005,56,41,2,2,0,16.879894,0,1,0,0,43.817619,1,0,10,1,0,0,38.04157073300445
12,14586,20.523968,85,41,0,2,0,15.912799,0,1,0,0,51.391037,1,0,4,1,0,0,38.04157073300445
12,14587,19.219614,49,41,0,2,,12.92135,,0,0,0,69.010818,1,0,5,1,0,0,38.04157073300445
12,14588,9.2401991,67,65,0,0,0,11.997422,0,1,0,0,45.672333,0,0,10,0,1,0,38.04157073300445
12,14589,19.844603,32,30,6,3,0,21.044924,0,1,0,0,53.941269,0,0,4,0,0,0,38.04157073300445
12,14590,10.433223,49,44,2,2,,27.705107,,0,0,0,75.502319,0,0,11,0,1,8,38.04157073300445
12,14591,16.165276,43,36,6,2,,20.126305,,0,0,0,70.324577,0,0,6,1,1,1,38.04157073300445
12,14593,22.792643,32,32,6,6,,12.980377,,0,0,0,63.601238,0,0,2,1,0,0,38.04157073300445
12,14594,16.747822,24,35,6,6,0,14.242776,0,1,0,0,56.646057,0,0,4,1,0,0,38.04157073300445
12,14595,20.464039,64,65,0,1,,29.392313,,0,0,0,67.156105,0,0,4,1,0,3,38.04157073300445
12,14596,17.247545,29,29,6,10,0,28.711992,0,1,0,0,57.727974,0,0,4,1,0,0,38.04157073300445
12,14597,21.678865,47,41,3,3,,22.064276,,0,0,0,69.088097,0,0,5,0,0,5,38.04157073300445
12,14598,8.0786343,59,38,0,0,0,21.034611,0,1,0,0,52.428902,0,0,9,1,0,0,38.04157073300445
12,14599,16.744581,46,40,3,0,0,13.926335,0,1,0,0,57.650696,0,0,5,1,0,0,38.04157073300445
12,14600,17.338114,46,41,3,6,0,11.573998,0,1,0,0,54.945904,0,0,6,0,0,0,38.04157073300445
12,14601,16.030186,28,28,3,9,,17.515135,,0,0,0,65.842346,0,0,5,1,0,0,38.04157073300445
12,14602,17.092266,31,29,3,2,0,15.377512,0,1,0,0,45.440495,0,0,4,1,0,0,38.04157073300445
12,14603,22.494734,39,42,5,0,0,21.351025,0,1,0,0,51.700153,0,0,2,1,0,0,38.04157073300445
12,14605,22.258049,28,29,6,9,,44.78701,,0,0,0,78.902626,0,0,2,1,0,0,38.04157073300445
12,14606,15.556168,60,52,1,0,,9.7516928,,0,0,0,60.896446,0,0,7,1,0,4,38.04157073300445
12,14607,22.505062,39,41,2,2,,12.342049,,0,0,0,62.287479,0,0,4,1,0,0,38.04157073300445
12,14608,19.494999,60,47,0,0,,13.905414,,0,0,0,80.680061,0,0,6,0,1,4,38.04157073300445
12,14611,15.877136,34,33,6,2,0,12.281807,0,1,0,0,56.09119,0,0,5,1,1,0,38.04157073300445
12,14613,24.153713,72,41,3,2,,16.985657,,0,0,0,61.901081,0,0,4,1,1,0,38.04157073300445
12,14614,23.808264,53,47,0,3,,35.333405,,0,0,0,76.816071,0,0,2,1,0,0,38.04157073300445
12,14615,18.60326,50,40,4,0,,40.142109,,0,0,0,72.797523,0,0,5,1,1,0,38.04157073300445
12,14616,19.101429,42,30,6,6,0,13.340757,0,1,0,0,54.095825,0,0,4,1,1,4,38.04157073300445
12,14617,22.698168,74,41,0,2,0,14.60809,0,1,0,0,53.323029,1,0,3,1,0,0,38.04157073300445
12,14619,16.704691,30,25,6,3,0,20.308842,0,1,0,0,55.023186,0,0,4,1,0,0,38.04157073300445
12,14620,15.646506,32,29,9,6,0,16.719847,0,1,0,0,55.100464,0,0,6,0,0,0,38.04157073300445
12,14621,13.980163,37,41,6,2,0,13.003138,0,1,0,0,53.941269,1,0,7,1,0,0,38.04157073300445
12,14622,18.385002,53,49,2,5,,12.50701,,0,0,0,81.6847,0,0,7,0,1,5,38.04157073300445
12,14623,22.544117,26,24,6,9,,18.624044,,0,0,0,60.587326,0,0,3,0,1,0,38.04157073300445
12,14624,13.922086,50,47,1,1,,13.021775,,0,0,0,73.802162,0,0,9,0,1,4,38.04157073300445
12,14625,18.326324,36,41,6,2,0,14.710605,0,1,0,0,54.868626,1,0,5,1,1,0,38.04157073300445
12,14627,20.334774,41,33,2,3,,20.274767,,0,0,0,65.919632,0,0,5,0,1,0,38.04157073300445
12,14628,16.939438,62,50,3,3,,9.770155,,0,0,0,62.90572,0,0,6,1,0,0,38.04157073300445
12,14629,13.004112,50,44,1,3,0,11.935518,0,1,0,0,49.149921,0,0,7,1,0,0,38.04157073300445
12,14630,28.075226,69,62,3,0,,31.53104,,0,0,0,69.474495,0,0,2,0,1,0,38.04157073300445
12,14631,19.319799,49,41,0,2,,27.348873,,0,0,0,76.893356,1,0,6,1,1,10,38.04157073300445
12,14632,19.857052,44,25,1,0,0,17.139713,0,1,0,0,57.959816,0,0,3,1,0,0,38.04157073300445
12,14633,20.59469,56,57,0,1,0,12.172888,0,1,0,0,57.264297,0,0,3,1,0,0,38.04157073300445
12,14634,24.505564,41,37,6,4,,33.797596,,0,0,0,64.374031,0,0,3,0,0,1,38.04157073300445
12,14635,9.9598932,37,36,9,3,0,11.93419,0,1,0,0,54.482227,0,0,8,1,0,1,38.04157073300445
12,14636,27.208633,70,41,2,2,,31.51815,,0,0,0,62.75116,1,0,2,1,0,1,38.04157073300445
12,14637,19.844425,57,60,0,2,,20.496716,,0,0,0,60.741886,0,0,4,1,0,0,38.04157073300445
12,14638,18.914989,52,41,0,2,,16.30772,,0,0,0,79.559502,1,0,7,0,1,4,38.04157073300445
12,14639,18.051243,43,38,0,1,,25.443592,,0,0,0,63.214836,0,0,6,0,1,2,38.04157073300445
12,14640,14.937641,46,44,3,0,,19.875771,,0,0,0,74.111282,0,0,8,0,1,0,38.04157073300445
12,14641,21.539345,32,31,9,12,,22.973543,,0,0,0,70.324577,0,0,4,0,0,0,38.04157073300445
12,14642,16.770563,28,28,5,9,0,33.619293,0,1,0,0,56.800617,0,0,4,1,0,0,38.04157073300445
12,14643,9.1915131,33,31,6,5,0,11.341225,0,1,0,0,52.93663,0,0,8,1,0,0,38.04157073300445
12,14644,20.207653,55,43,2,0,,15.088992,,0,0,0,71.020096,0,0,6,0,1,4,38.04157073300445
12,14645,19.594543,53,54,1,1,,16.907484,,0,0,0,60.587326,0,0,5,1,0,5,38.04157073300445
12,14646,23.107134,48,41,3,2,,18.523163,,0,0,0,79.134468,1,0,5,0,0,2,38.04157073300445
12,14647,13.592072,31,30,6,8,0,16.596863,0,1,0,0,56.105099,0,0,6,1,1,1,38.04157073300445
12,14648,17.556993,63,61,0,2,0,22.89279,0,1,0,0,53.709427,0,0,5,1,0,5,38.04157073300445
12,14649,19.602486,26,24,9,9,,19.150133,,0,0,0,59.350849,0,0,3,1,0,0,38.04157073300445
13,9856,18.682554,60,62,2,0,,30.742981,,0,0,0,60.046368,0,0,5,1,0,1,81.91323277287741
13,9857,14.131618,44,43,2,6,,15.461012,,0,0,0,62.013912,0,0,7,1,1,1,81.91323277287741
13,9858,23.435827,53,46,2,0,,17.316824,,0,0,0,62.055641,0,0,4,0,1,1,81.91323277287741
13,9862,27.511219,54,41,6,2,,39.077595,,0,0,0,66.769707,0,0,2,1,1,0,81.91323277287741
13,9864,20.479399,77,75,0,0,,21.29357,,0,0,0,95.170013,0,0,5,0,0,4,81.91323277287741
13,9867,27.05127,76,41,2,2,,35.732883,,0,0,0,67.542503,1,0,2,1,1,0,81.91323277287741
14,5678,7.9573884,28,24,3,2,0,10.456376,0,1,0,0,42.272026,0,1,7,1,1,0,118.5273439236456
14,5679,16.712059,58,43,0,0,0,32.411766,0,1,0,0,55.795982,0,1,5,0,1,0,118.5273439236456
14,5680,21.265501,54,41,3,2,,24.933886,,0,0,0,64.992271,0,1,4,1,1,1,118.5273439236456
14,5681,12.646474,38,30,2,4,,10.764113,,0,0,0,58.809891,0,1,6,1,1,0,118.5273439236456
14,5682,15.668096,44,30,2,3,,15.317675,,0,0,0,58.423492,0,1,6,0,1,0,118.5273439236456
14,5683,19.552197,42,29,5,0,,12.485126,,0,0,0,64.319939,0,0,6,0,1,8,118.5273439236456
14,5684,8.2174301,40,40,0,4,,10.446529,,0,0,0,59.737247,0,1,8,1,1,0,118.5273439236456
14,5685,10.505016,47,38,6,2,1,12.696202,0,1,0,0,52.743431,0,1,7,1,1,1,118.5273439236456
14,5686,15.833577,37,35,2,2,0,16.275478,0,1,0,0,54.250385,0,1,4,1,1,1,118.5273439236456
14,5688,7.5963564,46,44,0,0,0,14.720093,0,1,0,0,41.112827,0,1,8,1,1,1,118.5273439236456
14,5689,21.415968,56,47,0,0,1,17.734295,0,1,0,0,51.391037,0,0,4,0,1,0,118.5273439236456
14,5690,13.213182,61,62,6,8,0,29.216665,0,1,0,0,49.922722,0,1,6,1,1,0,118.5273439236456
14,5691,16.911152,25,21,2,6,0,17.506842,0,1,0,0,41.808346,0,0,5,0,1,1,118.5273439236456
14,5693,10.910825,46,49,0,3,0,16.975861,0,1,0,0,52.163834,1,1,6,1,1,1,118.5273439236456
14,5694,13.809547,25,24,3,1,0,22.186769,0,1,0,0,43.276661,0,1,4,1,1,0,118.5273439236456
14,5695,11.189689,44,41,0,2,0,20.689711,0,1,0,0,57.167698,1,1,7,1,1,0,118.5273439236456
14,5697,13.895577,54,51,0,0,,13.991994,,0,0,0,63.891037,0,1,7,0,1,0,118.5273439236456
14,5698,12.521304,28,23,3,3,0,11.898961,0,1,0,0,39.335396,0,1,6,0,1,0,118.5273439236456
14,5699,9.8794661,43,42,1,0,0,16.663841,0,1,0,0,45.633694,0,1,7,1,0,0,118.5273439236456
14,5700,11.021992,48,36,0,0,0,15.940481,0,1,0,0,39.103554,0,1,6,1,0,0,118.5273439236456
14,5701,25.406704,66,41,0,2,,36.715912,,0,0,0,65.68779,1,1,1,1,0,0,118.5273439236456
14,5702,11.86145,40,33,9,3,0,12.756041,0,1,0,0,51.043278,0,1,7,0,0,0,118.5273439236456
14,5704,15.197072,36,29,2,0,1,16.573559,0,1,0,0,56.800617,0,1,4,1,1,0,118.5273439236456
14,5705,13.542809,54,37,0,0,,11.233465,,0,0,0,66.731064,0,1,7,0,1,0,118.5273439236456
14,5706,15.305829,61,60,1,0,0,19.058493,1,1,0,0,49.27898,0,1,5,1,0,2,118.5273439236456
14,5707,12.699025,34,25,6,2,0,12.703882,0,1,0,0,49.072643,0,1,5,1,1,0,118.5273439236456
14,5708,8.205286,35,39,0,2,0,10.674461,0,1,0,0,35.394127,0,1,7,1,0,0,118.5273439236456
14,9198,12.524174,42,41,1,1,,15.421591,,0,0,0,68.701698,0,0,9,1,1,14,73.2350002799397
14,9199,14.074041,50,40,0,2,,11.213822,,0,0,0,67.465225,0,0,8,0,1,0,73.2350002799397
14,9201,22.623241,69,64,0,9,,28.6938,,0,0,0,84.737251,0,0,3,1,1,1,73.2350002799397
14,9202,23.797718,63,41,2,2,,23.610229,,0,0,0,60.278206,0,0,4,0,1,0,73.2350002799397
14,9203,26.153278,55,54,1,2,,27.189655,,0,0,0,64.992271,0,0,3,0,1,2,73.2350002799397
14,9204,27.824085,69,69,2,0,,22.084278,,0,0,0,73.106644,0,0,2,0,1,0,73.2350002799397
14,9205,27.00876,67,64,0,0,,27.977753,,0,0,0,73.87944,0,0,2,0,1,0,73.2350002799397
14,9206,32.533974,67,41,2,2,,78.040787,,0,0,0,66.924263,0,0,1,0,0,0,73.2350002799397
14,9207,14.531479,41,36,3,3,0,23.928076,0,1,0,0,47.836166,0,0,6,1,1,0,73.2350002799397
14,9209,16.675694,43,31,2,2,0,14.301227,0,1,0,0,51.391037,0,0,5,1,0,3,73.2350002799397
14,9210,21.667252,48,47,0,0,,24.93174,,0,0,0,61.823803,0,0,3,1,0,1,73.2350002799397
14,9211,30.096981,54,41,2,2,,19.056255,,0,0,0,62.287479,0,0,2,0,0,0,73.2350002799397
14,9212,11.720815,54,51,2,0,,15.755445,,0,0,0,77.125191,0,0,10,0,1,2,73.2350002799397
14,9213,15.255538,40,37,0,1,0,18.7869,0,1,0,0,56.955177,0,0,5,1,0,0,73.2350002799397
14,9214,24.552687,57,41,0,2,,19.763071,,0,0,0,80.139107,1,0,4,0,1,0,73.2350002799397
14,9215,18.609436,39,34,2,4,0,20.063198,0,1,0,0,57.805256,0,0,5,0,0,0,73.2350002799397
14,9216,25.086933,65,58,2,0,,29.948277,,0,0,0,89.412674,0,0,4,0,1,6,73.2350002799397
14,9217,18.21139,53,50,1,1,,23.961161,,0,0,0,93.991501,0,0,7,0,1,4,73.2350002799397
14,9218,21.058788,40,38,2,1,,13.343367,,0,0,0,72.37249,0,0,5,0,1,3,73.2350002799397
14,9219,24.927185,61,60,0,0,,31.705397,,0,0,0,82.225655,0,0,3,0,1,0,73.2350002799397
14,9220,22.859959,68,70,0,0,,17.431143,,0,0,0,75.425041,0,0,4,0,1,1,73.2350002799397
14,9221,6.3514953,45,41,0,2,0,14.477494,1,1,0,0,50.927357,0,0,11,0,1,0,73.2350002799397
14,9222,15.016842,71,44,0,1,0,17.384102,0,1,0,0,51.081917,0,0,6,1,1,0,73.2350002799397
14,9223,17.219776,50,41,0,2,,12.338002,,0,0,0,59.041733,1,0,6,1,0,0,73.2350002799397
14,9224,28.977329,56,41,0,2,,76.447052,,0,0,0,84.31221,0,0,1,1,1,0,73.2350002799397
14,11657,14.378524,40,31,8,1,0,31.111969,0,1,0,0,50.695518,0,0,7,0,0,0,115.9450788670058
14,11659,13.305223,46,39,3,2,0,17.287979,0,1,0,0,57.612057,0,0,7,1,1,2,115.9450788670058
14,11660,11.284865,55,41,2,2,0,23.440868,0,1,0,0,49.555641,1,0,9,1,1,0,115.9450788670058
14,11661,17.661276,49,50,3,1,0,15.098166,0,1,0,0,52.125195,0,0,5,1,1,1,115.9450788670058
14,11662,12.705053,62,49,0,2,,17.566402,,0,0,0,60.529366,0,0,9,0,1,0,115.9450788670058
14,11663,19.349424,25,41,4,2,0,21.291805,0,1,0,0,51.004639,1,0,4,1,1,0,115.9450788670058
14,11664,7.3218098,46,39,1,4,0,12.650326,0,1,0,0,50.43792,0,0,11,0,1,0,115.9450788670058
14,11665,18.204638,31,30,6,3,0,13.649435,0,1,0,0,50.077278,0,0,5,0,1,1,115.9450788670058
14,11666,16.093338,26,28,0,5,0,18.997372,0,1,0,0,42.967541,0,0,5,0,0,0,115.9450788670058
14,11667,24.881182,37,41,9,2,,43.2873,,0,0,0,65.726433,0,0,3,1,1,1,115.9450788670058
14,11668,24.998093,46,41,2,2,,17.547014,,0,0,0,67.69706,1,0,4,0,1,0,115.9450788670058
14,11669,17.093561,31,25,9,6,0,16.703457,0,1,0,0,55.87326,0,0,4,1,1,0,115.9450788670058
14,11670,16.373693,35,41,3,2,0,14.949581,0,1,0,0,56.259659,1,0,6,1,1,1,115.9450788670058
14,11671,20.42588,37,42,2,6,,16.780695,,0,0,0,62.261723,0,0,5,0,1,0,115.9450788670058
14,11672,27.984455,62,61,6,3,,54.384411,,0,0,0,66.151466,0,0,2,0,1,0,115.9450788670058
14,11674,22.528063,27,23,4,3,,19.559853,,0,0,0,58.578053,0,0,3,0,1,0,115.9450788670058
14,11676,13.9254,49,38,0,0,,10.601067,,0,0,0,60.097889,0,0,8,0,1,0,115.9450788670058
14,11677,21.1884,36,20,9,6,,25.79056,,0,0,0,61.051006,0,0,4,0,1,1,115.9450788670058
14,11678,23.501347,84,71,0,0,0,25.729828,0,1,0,0,54.482227,0,0,2,1,1,4,115.9450788670058
14,11679,21.811012,85,50,6,1,,8.7832775,,0,0,0,69.049461,0,0,5,0,0,1,115.9450788670058
14,11680,21.706244,56,41,3,2,,13.153682,,0,0,0,62.171562,0,0,5,0,1,1,115.9450788670058
14,11681,19.602367,29,26,6,6,0,20.541199,0,1,0,0,57.032459,0,0,4,0,1,0,115.9450788670058
14,11682,15.900299,51,34,9,0,0,27.39691,0,1,0,0,52.174728,0,0,7,0,1,2,115.9450788670058
14,11683,29.296139,59,41,2,2,0,29.517353,0,1,0,0,53.268932,0,0,2,0,1,0,115.9450788670058
14,11684,21.513113,46,38,3,5,0,21.146719,0,1,0,0,55.520943,0,0,4,0,0,1,115.9450788670058
14,11685,26.344992,51,41,0,2,,33.747864,,0,0,0,80.757339,1,0,3,0,1,0,115.9450788670058
14,11686,17.036888,40,36,4,0,0,38.965294,0,1,0,0,42.735703,0,0,6,0,1,0,115.9450788670058
14,12204,16.661968,44,42,9,4,,17.039354,,0,0,0,65.301392,0,0,7,0,0,1,55.41059088687911
14,12205,13.397286,30,29,6,3,0,9.7891235,0,1,0,0,48.763523,0,0,6,1,1,1,55.41059088687911
14,12206,15.714857,22,23,6,5,0,20.540876,0,1,0,0,53.24575,0,0,4,1,0,0,55.41059088687911
14,12208,23.604074,37,41,0,2,,33.620956,,0,0,0,68.701698,0,0,3,1,0,1,55.41059088687911
14,12209,14.007615,23,22,3,2,0,10.321297,0,1,0,0,50.077278,0,0,5,1,1,0,55.41059088687911
14,12210,29.305538,64,41,2,2,,25.947378,,0,0,0,69.860893,1,0,1,1,1,0,55.41059088687911
14,12212,28.437281,75,41,0,2,,20.514297,,0,0,0,71.56105,1,0,1,1,1,0,55.41059088687911
14,12213,16.990919,25,19,6,4,,10.455,,0,0,0,81.761978,0,0,4,1,0,0,55.41059088687911
14,12214,31.260435,35,41,3,2,,61.772285,,0,0,0,67.774345,0,0,1,0,1,0,55.41059088687911
14,12215,25.3146,22,41,9,2,,47.039963,,0,0,0,63.06028,0,0,2,1,1,0,55.41059088687911
14,12216,23.727705,31,41,4,2,0,17.383457,0,1,0,0,50.850079,1,0,2,1,0,0,55.41059088687911
14,12217,28.104664,71,41,0,2,,12.85423,,0,0,0,65.455948,1,0,1,1,0,0,55.41059088687911
14,12218,21.240627,40,41,0,2,,18.251871,,0,0,0,60.973724,1,0,5,0,0,0,55.41059088687911
14,12219,14.480722,26,28,6,3,0,11.591213,0,1,0,0,56.646057,0,0,5,1,0,0,55.41059088687911
14,12220,18.51441,26,27,4,3,0,11.696355,0,1,0,0,55.950542,0,0,3,1,0,0,55.41059088687911
14,12221,19.142586,57,57,1,1,,11.349827,,0,0,0,60.664604,0,0,5,1,1,0,55.41059088687911
14,12223,7.6055741,45,33,3,2,,15.196365,,0,0,0,62.519321,0,0,10,1,0,1,55.41059088687911
14,12224,16.979017,29,28,2,2,0,16.605766,0,1,0,0,51.236477,0,0,5,1,0,12,55.41059088687911
14,12225,7.8399487,37,38,2,1,0,11.505937,0,1,0,0,55.641422,0,0,9,1,0,0,55.41059088687911
14,12226,21.232801,57,41,0,2,,19.958195,,0,0,0,61.244205,1,0,5,1,0,9,55.41059088687911
14,12227,13.635158,29,26,0,0,0,25.552504,0,1,0,0,49.922722,0,0,5,1,0,0,55.41059088687911
15,5602,11.216614,43,42,3,3,0,4.6373873,0,1,1,1,55.332302,0,0,8,1,1,2,54.58969370270708
15,5603,25.838684,66,63,1,2,,23.008091,,0,0,0,77.704788,0,0,3,0,1,1,54.58969370270708
15,5606,15.318985,31,23,6,6,0,2.9036343,0,1,1,1,51.700153,0,0,5,1,1,2,54.58969370270708
15,5607,20.378092,54,35,2,3,,19.522238,,0,0,0,63.446678,0,0,4,1,0,2,54.58969370270708
